payment_id,account_id,payment_timestamp,amount,payment_status,payment_method,reported_channel
PAY000005644,A000276,2026-03-18 09:00:00,6652.57,SUCCESS,BANK,WhatsApp
PAY000005645,A002442,2026-07-01 10:00:00,4805.13,SUCCESS,BANK,Field
PAY000005646,A003216,2026-04-02 18:00:00,7427.12,FAILED,UPI,AI Voice
PAY000005647,A003774,2025-11-15 10:00:00,5914.38,SUCCESS,CARD,AI Voice
PAY000005648,A002898,2026-06-21 08:00:00,6567.59,FAILED,CARD,Field
PAY000005649,A002075,2025-11-27 12:00:00,11042.0,SUCCESS,CARD,Field
PAY000005650,A002620,2025-11-24 15:00:00,6665.71,SUCCESS,CASH,Field
PAY000005651,A003626,2025-09-20 14:00:00,4083.68,FAILED,BANK,Human
PAY000005652,A001191,2026-04-04 20:00:00,12161.5,SUCCESS,CASH,Human
PAY000005653,A002279,2026-02-20 15:00:00,8903.02,SUCCESS,UPI,AI Voice
PAY000005654,A003073,2025-10-04 07:00:00,4152.51,SUCCESS,BANK,Field
PAY000005655,A004030,2025-11-20 20:00:00,13139.66,FAILED,BANK,Self_Pay
PAY000005656,A000038,2026-07-12 09:00:00,13918.0,SUCCESS,UPI,AI Voice
PAY000005657,A001655,2026-07-25 18:00:00,10939.25,SUCCESS,CARD,WhatsApp
PAY000005658,A003584,2025-12-11 08:00:00,9900.84,SUCCESS,UPI,AI Voice
PAY000005659,A002694,2026-02-27 11:00:00,6733.39,SUCCESS,CARD,WhatsApp
PAY000005660,A002827,2026-01-12 16:00:00,9619.51,SUCCESS,UPI,AI Voice
PAY000005661,A000323,2026-01-11 14:00:00,15694.21,FAILED,UPI,Human
PAY000005662,A000570,2026-06-03 21:00:00,7151.0,SUCCESS,CARD,Self_Pay
PAY000005663,A003340,2026-02-05 20:00:00,12393.85,SUCCESS,UPI,Self_Pay
PAY000005664,A003522,2026-08-18 11:00:00,1789.54,SUCCESS,UPI,Field
PAY000005665,A000674,2026-03-10 16:00:00,11544.67,SUCCESS,BANK,Human
PAY000005666,A003474,2026-05-26 09:00:00,3870.82,SUCCESS,CASH,AI Voice
PAY000005667,A002904,2025-10-02 08:00:00,8809.45,SUCCESS,BANK,Self_Pay
PAY000005668,A002592,2026-05-06 20:00:00,8175.19,SUCCESS,CARD,WhatsApp
PAY000005669,A003955,2025-10-20 15:00:00,3514.57,SUCCESS,CASH,Self_Pay
PAY000005670,A001030,2025-09-17 14:00:00,8745.1,SUCCESS,CARD,Field
PAY000005671,A000774,2026-06-13 14:00:00,7047.23,SUCCESS,CASH,AI Voice
PAY000005672,A003683,2026-07-04 09:00:00,4397.52,SUCCESS,UPI,Self_Pay
PAY000005673,A003230,2025-10-15 19:00:00,6849.46,FAILED,CARD,Self_Pay
PAY000005674,A003343,2025-09-12 21:00:00,6348.69,FAILED,UPI,WhatsApp
PAY000005675,A003936,2026-01-13 19:00:00,6515.27,SUCCESS,CARD,Field
PAY000005676,A002334,2025-12-26 12:00:00,8365.79,FAILED,UPI,AI Voice
PAY000005677,A002405,2026-04-14 20:00:00,14628.24,FAILED,CASH,Field
PAY000005678,A003587,2026-04-09 16:00:00,14822.11,FAILED,CASH,Field
PAY000005679,A002786,2026-03-20 11:00:00,6962.26,SUCCESS,UPI,Self_Pay
PAY000005680,A003758,2026-01-04 17:00:00,4653.12,SUCCESS,CASH,Human
PAY000005681,A002331,2025-10-08 15:00:00,3062.04,SUCCESS,UPI,Human
PAY000005682,A000582,2026-06-24 20:00:00,6764.0,SUCCESS,CARD,AI Voice
PAY000005683,A000341,2025-12-21 20:00:00,7057.22,SUCCESS,UPI,Human
PAY000005684,A003235,2026-03-25 13:00:00,4356.68,SUCCESS,BANK,WhatsApp
PAY000005685,A003379,2025-12-03 18:00:00,8182.31,FAILED,BANK,WhatsApp
PAY000005686,A000337,2026-01-19 21:00:00,5056.41,SUCCESS,CASH,WhatsApp
PAY000005687,A000862,2026-06-13 10:00:00,10826.27,SUCCESS,CARD,Self_Pay
PAY000005688,A001241,2026-01-21 21:00:00,7012.8,SUCCESS,BANK,Human
PAY000005689,A001753,2026-03-21 21:00:00,15221.26,FAILED,BANK,Human
PAY000005690,A003571,2025-11-20 07:00:00,6288.23,SUCCESS,BANK,AI Voice
PAY000005691,A001873,2026-07-18 14:00:00,15020.93,SUCCESS,CARD,Human
PAY000005692,A003770,2026-08-11 11:00:00,11264.2,SUCCESS,UPI,AI Voice
PAY000005693,A001907,2025-10-09 07:00:00,4086.95,SUCCESS,CASH,Human
PAY000005694,A000144,2026-08-02 10:00:00,12707.94,SUCCESS,BANK,Human
PAY000005695,A000193,2026-08-01 21:00:00,11593.54,SUCCESS,UPI,WhatsApp
PAY000005696,A000470,2026-08-25 16:00:00,10580.38,SUCCESS,CASH,Self_Pay
PAY000005697,A001881,2026-01-26 21:00:00,6872.2,FAILED,CASH,Self_Pay
PAY000005698,A001999,2025-12-23 09:00:00,10005.32,SUCCESS,CASH,Human
PAY000005699,A002555,2026-07-04 10:00:00,11300.64,FAILED,CARD,AI Voice
PAY000005700,A002584,2025-10-21 13:00:00,6474.77,SUCCESS,UPI,WhatsApp
PAY000005701,A000459,2025-11-10 10:00:00,10767.88,SUCCESS,CASH,WhatsApp
PAY000005702,A001330,2026-06-07 21:00:00,7215.0,SUCCESS,BANK,WhatsApp
PAY000005703,A001734,2025-11-17 13:00:00,14745.08,SUCCESS,BANK,Human
PAY000005704,A001087,2026-02-02 13:00:00,4272.0,SUCCESS,UPI,WhatsApp
PAY000005705,A003889,2026-06-15 08:00:00,10411.76,SUCCESS,UPI,Self_Pay
PAY000005706,A002210,2026-06-18 13:00:00,12814.57,SUCCESS,CARD,Self_Pay
PAY000005707,A002876,2026-01-06 13:00:00,3732.31,SUCCESS,CARD,Human
PAY000005708,A004190,2026-07-14 13:00:00,4016.7,SUCCESS,BANK,WhatsApp
PAY000005709,A001680,2026-06-25 17:00:00,3332.76,SUCCESS,CASH,WhatsApp
PAY000005710,A000644,2026-04-08 21:00:00,6070.36,SUCCESS,CARD,WhatsApp
PAY000005711,A002871,2025-11-01 14:00:00,14090.56,FAILED,CASH,Self_Pay
PAY000005712,A002752,2026-04-08 19:00:00,8313.49,SUCCESS,CASH,WhatsApp
PAY000005713,A000332,2025-10-02 10:00:00,1119.04,SUCCESS,BANK,AI Voice
PAY000005714,A002502,2025-09-20 09:00:00,5996.17,SUCCESS,CARD,WhatsApp
PAY000005715,A000452,2026-07-03 21:00:00,3967.78,SUCCESS,CASH,Field
PAY000005716,A002375,2026-07-04 16:00:00,5516.62,SUCCESS,CASH,Human
PAY000005717,A003427,2026-01-13 16:00:00,3983.41,SUCCESS,CASH,Self_Pay
PAY000005718,A000483,2025-09-11 21:00:00,11721.0,FAILED,UPI,AI Voice
PAY000005719,A002682,2026-04-12 18:00:00,12548.55,SUCCESS,CASH,Human
PAY000005720,A003416,2026-08-05 10:00:00,15719.44,SUCCESS,UPI,AI Voice
PAY000005721,A000962,2026-03-14 07:00:00,6350.1,SUCCESS,UPI,Field
PAY000005722,A003771,2026-01-12 20:00:00,3492.2,SUCCESS,CASH,AI Voice
PAY000005723,A002757,2025-10-18 15:00:00,6432.0,SUCCESS,CASH,Self_Pay
PAY000005724,A003579,2025-12-01 10:00:00,1688.06,SUCCESS,CASH,Field
PAY000005725,A002896,2026-07-18 20:00:00,3542.5,SUCCESS,BANK,Field
PAY000005726,A000806,2025-10-03 13:00:00,15241.4,SUCCESS,BANK,Self_Pay
PAY000005727,A000122,2026-01-07 16:00:00,13585.04,SUCCESS,CARD,Self_Pay
PAY000005728,A001062,2026-06-10 11:00:00,9098.65,SUCCESS,CARD,Human
PAY000005729,A001656,2025-09-19 10:00:00,5333.46,SUCCESS,UPI,Field
PAY000005730,A001796,2026-03-17 08:00:00,7289.99,FAILED,UPI,Self_Pay
PAY000005731,A000457,2025-11-15 21:00:00,1618.08,SUCCESS,BANK,AI Voice
PAY000005732,A003286,2026-06-10 15:00:00,2923.32,SUCCESS,CARD,Human
PAY000005733,A001181,2026-04-23 18:00:00,10772.47,SUCCESS,CASH,WhatsApp
PAY000005734,A002728,2025-12-15 13:00:00,2614.42,SUCCESS,UPI,WhatsApp
PAY000005735,A001283,2026-08-10 08:00:00,12967.31,FAILED,BANK,AI Voice
PAY000005736,A000922,2026-03-06 19:00:00,4832.53,SUCCESS,UPI,Human
PAY000005737,A003258,2026-01-15 15:00:00,4987.0,SUCCESS,UPI,Self_Pay
PAY000005738,A001716,2026-07-15 14:00:00,15602.12,SUCCESS,UPI,WhatsApp
PAY000005739,A001772,2026-02-12 18:00:00,4230.09,SUCCESS,CARD,Self_Pay
PAY000005740,A003798,2025-09-17 14:00:00,8297.0,SUCCESS,BANK,Field
PAY000005741,A001294,2026-03-05 20:00:00,3923.12,SUCCESS,BANK,Human
PAY000005742,A003740,2025-12-11 12:00:00,13318.02,SUCCESS,CARD,Self_Pay
PAY000005743,A000459,2025-12-11 08:00:00,5885.93,SUCCESS,CASH,Self_Pay
PAY000005744,A003917,2026-03-14 12:00:00,13104.32,FAILED,CARD,Field
PAY000005745,A001246,2026-06-10 09:00:00,7548.8,SUCCESS,UPI,AI Voice
PAY000005746,A002713,2025-11-03 12:00:00,7268.32,SUCCESS,CARD,WhatsApp
PAY000005747,A002128,2025-10-25 14:00:00,12145.26,SUCCESS,CASH,Field
PAY000005748,A001291,2026-02-06 20:00:00,6995.77,SUCCESS,CARD,Field
PAY000005749,A003133,2026-03-26 14:00:00,2752.19,SUCCESS,CARD,Human
PAY000005750,A001456,2026-02-02 19:00:00,1363.88,SUCCESS,CASH,WhatsApp
PAY000005751,A000864,2026-04-01 07:00:00,12654.1,SUCCESS,UPI,WhatsApp
PAY000005752,A000655,2026-06-01 11:00:00,9725.17,SUCCESS,UPI,WhatsApp
PAY000005753,A001491,2026-04-25 20:00:00,6023.06,SUCCESS,CARD,Human
PAY000005754,A001215,2025-10-26 09:00:00,6921.99,SUCCESS,CASH,Field
PAY000005755,A003098,2026-02-01 21:00:00,7092.94,SUCCESS,UPI,AI Voice
PAY000005756,A003814,2026-07-24 12:00:00,6078.55,SUCCESS,CASH,Field
PAY000005757,A001455,2026-08-17 11:00:00,1663.32,FAILED,BANK,Field
PAY000005758,A004047,2026-02-23 12:00:00,14967.68,SUCCESS,BANK,Field
PAY000005759,A003860,2025-12-23 20:00:00,14655.4,SUCCESS,CASH,Human
PAY000005760,A000903,2026-04-17 13:00:00,9417.72,SUCCESS,UPI,Field
PAY000005761,A001621,2026-03-03 18:00:00,4411.87,SUCCESS,BANK,Self_Pay
PAY000005762,A000499,2026-02-03 16:00:00,14003.25,SUCCESS,UPI,Field
PAY000005763,A003549,2026-07-24 19:00:00,13781.83,FAILED,CASH,WhatsApp
PAY000005764,A001242,2025-12-08 17:00:00,9714.93,SUCCESS,BANK,Human
PAY000005765,A002494,2026-07-26 21:00:00,1025.03,SUCCESS,UPI,Human
PAY000005766,A003520,2026-06-06 16:00:00,5280.12,SUCCESS,UPI,Self_Pay
PAY000005767,A004082,2025-09-07 19:00:00,5135.19,FAILED,BANK,Human
PAY000005768,A001547,2026-08-23 13:00:00,5272.0,SUCCESS,CARD,WhatsApp
PAY000005769,A001672,2025-12-03 08:00:00,5262.85,FAILED,UPI,Human
PAY000005770,A002538,2026-06-23 15:00:00,2319.43,SUCCESS,CASH,WhatsApp
PAY000005771,A002329,2026-07-26 19:00:00,6444.53,SUCCESS,CARD,Self_Pay
PAY000005772,A003162,2026-04-27 12:00:00,11324.3,SUCCESS,BANK,Self_Pay
PAY000005773,A002563,2025-10-26 10:00:00,7934.13,SUCCESS,CARD,Field
PAY000005774,A001762,2026-01-10 10:00:00,13642.95,SUCCESS,BANK,Self_Pay
PAY000005775,A002719,2026-07-17 08:00:00,1605.19,FAILED,CARD,Human
PAY000005776,A003972,2026-06-16 17:00:00,5903.67,SUCCESS,BANK,WhatsApp
PAY000005777,A003446,2025-10-15 13:00:00,8018.0,FAILED,BANK,AI Voice
PAY000005778,A000112,2026-06-15 11:00:00,2763.42,SUCCESS,CARD,Self_Pay
PAY000005779,A002821,2025-10-26 19:00:00,9847.47,SUCCESS,BANK,Self_Pay
PAY000005780,A003811,2025-11-08 19:00:00,10264.47,FAILED,UPI,AI Voice
PAY000005781,A003677,2026-04-14 08:00:00,8157.82,SUCCESS,BANK,Field
PAY000005782,A001245,2026-06-06 13:00:00,6595.28,FAILED,CARD,WhatsApp
PAY000005783,A001499,2026-02-09 18:00:00,8982.33,SUCCESS,BANK,Field
PAY000005784,A000010,2026-05-06 15:00:00,8556.76,SUCCESS,CASH,AI Voice
PAY000005785,A003430,2025-09-11 10:00:00,4671.79,SUCCESS,CASH,WhatsApp
PAY000005786,A000612,2026-01-04 11:00:00,9103.51,SUCCESS,CARD,Human
PAY000005787,A004086,2025-09-04 11:00:00,7199.74,FAILED,CASH,Human
PAY000005788,A002164,2025-12-05 07:00:00,13300.81,FAILED,BANK,Self_Pay
PAY000005789,A000161,2026-07-14 20:00:00,10245.81,SUCCESS,CASH,AI Voice
PAY000005790,A000129,2026-06-10 07:00:00,2108.41,SUCCESS,CARD,Self_Pay
PAY000005791,A003678,2026-04-20 11:00:00,9031.32,FAILED,CASH,Human
PAY000005792,A000437,2025-12-06 10:00:00,7890.93,SUCCESS,CARD,WhatsApp
PAY000005793,A002397,2026-07-08 11:00:00,8969.41,SUCCESS,CASH,Field
PAY000005794,A000513,2025-10-08 13:00:00,6705.0,SUCCESS,CARD,WhatsApp
PAY000005795,A002441,2026-02-24 09:00:00,9963.38,SUCCESS,UPI,Human
PAY000005796,A004028,2026-02-20 15:00:00,5876.65,SUCCESS,BANK,AI Voice
PAY000005797,A001027,2025-10-07 12:00:00,1487.81,SUCCESS,CASH,AI Voice
PAY000005798,A002734,2025-09-11 09:00:00,8709.72,SUCCESS,BANK,Human
PAY000005799,A002846,2025-10-01 21:00:00,9311.0,FAILED,CASH,Self_Pay
PAY000005800,A000886,2026-01-17 21:00:00,12833.59,SUCCESS,BANK,Self_Pay
PAY000005801,A000231,2026-08-04 12:00:00,10218.61,FAILED,BANK,AI Voice
PAY000005802,A000752,2025-12-21 14:00:00,5290.14,SUCCESS,CARD,Field
PAY000005803,A003663,2026-03-08 12:00:00,7518.85,SUCCESS,CARD,Field
PAY000005804,A002210,2025-10-26 20:00:00,2709.17,SUCCESS,UPI,Human
PAY000005805,A004176,2026-02-09 19:00:00,9245.51,SUCCESS,UPI,Self_Pay
PAY000005806,A000837,2025-12-18 12:00:00,3173.48,SUCCESS,UPI,AI Voice
PAY000005807,A002222,2025-10-22 17:00:00,5252.52,SUCCESS,BANK,WhatsApp
PAY000005808,A000076,2025-09-27 14:00:00,1646.54,SUCCESS,CARD,WhatsApp
PAY000005809,A003965,2025-10-04 07:00:00,6598.61,SUCCESS,UPI,Field
PAY000005810,A003892,2025-09-02 08:00:00,9045.19,SUCCESS,UPI,AI Voice
PAY000005811,A003133,2026-01-04 18:00:00,11505.05,SUCCESS,BANK,Field
PAY000005812,A002267,2025-09-09 13:00:00,5260.69,SUCCESS,CASH,Human
PAY000005813,A003066,2025-09-11 18:00:00,2015.22,SUCCESS,UPI,WhatsApp
PAY000005814,A001522,2026-05-24 09:00:00,12135.0,FAILED,CASH,Self_Pay
PAY000005815,A002523,2026-01-02 13:00:00,9347.42,SUCCESS,CASH,Self_Pay
PAY000005816,A004119,2026-02-24 13:00:00,4710.71,SUCCESS,CASH,Field
PAY000005817,A002529,2026-07-12 10:00:00,14386.71,FAILED,UPI,AI Voice
PAY000005818,A000771,2026-01-09 16:00:00,4491.53,SUCCESS,CASH,Self_Pay
PAY000005819,A001725,2026-03-12 07:00:00,2365.13,SUCCESS,BANK,Self_Pay
PAY000005820,A003977,2026-03-01 18:00:00,4554.0,SUCCESS,CARD,Self_Pay
PAY000005821,A000205,2026-05-08 09:00:00,2597.57,SUCCESS,CASH,Self_Pay
PAY000005822,A000926,2025-09-01 15:00:00,14577.0,SUCCESS,BANK,AI Voice
PAY000005823,A001465,2026-05-06 14:00:00,3027.73,SUCCESS,UPI,AI Voice
PAY000005824,A001320,2026-03-27 13:00:00,3039.66,FAILED,CASH,AI Voice
PAY000005825,A002685,2025-12-27 11:00:00,3269.53,FAILED,UPI,AI Voice
PAY000005826,A000342,2025-11-02 12:00:00,12963.49,SUCCESS,BANK,Human
PAY000005827,A001966,2026-05-26 21:00:00,7249.53,FAILED,BANK,WhatsApp
PAY000005828,A003828,2025-12-18 09:00:00,12482.39,SUCCESS,BANK,Field
PAY000005829,A001142,2026-03-02 09:00:00,4271.52,SUCCESS,CASH,AI Voice
PAY000005830,A002210,2026-01-09 21:00:00,11809.53,SUCCESS,CARD,Field
PAY000005831,A003041,2025-12-17 20:00:00,3425.81,FAILED,UPI,Field
PAY000005832,A000260,2026-03-17 09:00:00,1865.01,SUCCESS,CARD,Human
PAY000005833,A000924,2026-02-20 20:00:00,9164.99,SUCCESS,CARD,AI Voice
PAY000005834,A002426,2026-01-12 13:00:00,5885.19,SUCCESS,UPI,WhatsApp
PAY000005835,A002072,2026-03-11 21:00:00,15189.79,SUCCESS,CARD,Human
PAY000005836,A001926,2025-12-13 15:00:00,6134.07,FAILED,BANK,AI Voice
PAY000005837,A001847,2026-03-05 09:00:00,2586.05,SUCCESS,CASH,WhatsApp
PAY000005838,A000485,2025-10-04 19:00:00,9488.42,SUCCESS,CARD,AI Voice
PAY000005839,A000007,2026-07-18 10:00:00,2148.77,SUCCESS,CARD,Human
PAY000005840,A002925,2026-06-21 14:00:00,14401.59,SUCCESS,BANK,Human
PAY000005841,A003636,2025-10-18 10:00:00,9240.0,SUCCESS,BANK,WhatsApp
PAY000005842,A001808,2025-11-10 10:00:00,13883.09,SUCCESS,CASH,Self_Pay
PAY000005843,A001070,2026-01-20 08:00:00,6324.79,SUCCESS,CARD,Self_Pay
PAY000005844,A003360,2026-01-12 21:00:00,14190.27,SUCCESS,CASH,WhatsApp
PAY000005845,A003808,2025-11-04 17:00:00,11690.42,SUCCESS,CARD,AI Voice
PAY000005846,A003690,2026-06-04 11:00:00,4805.0,SUCCESS,BANK,Human
PAY000005847,A002465,2026-08-24 17:00:00,4683.54,SUCCESS,CARD,WhatsApp
PAY000005848,A000067,2025-10-15 10:00:00,3490.86,SUCCESS,CARD,Human
PAY000005849,A002821,2026-02-02 21:00:00,7221.71,FAILED,CASH,WhatsApp
PAY000005850,A000995,2026-07-06 08:00:00,10821.96,FAILED,UPI,Human
PAY000005851,A000273,2025-11-18 17:00:00,11495.75,SUCCESS,BANK,Self_Pay
PAY000005852,A000207,2026-04-12 09:00:00,6485.43,FAILED,CASH,Human
PAY000005853,A001779,2026-03-06 15:00:00,8086.19,SUCCESS,CARD,Self_Pay
PAY000005854,A002452,2025-09-05 12:00:00,7302.6,SUCCESS,UPI,WhatsApp
PAY000005855,A002820,2025-11-04 14:00:00,9179.87,SUCCESS,CASH,AI Voice
PAY000005856,A000690,2026-02-23 08:00:00,5682.46,SUCCESS,CARD,Human
PAY000005857,A003909,2026-06-19 15:00:00,4471.41,FAILED,CASH,Self_Pay
PAY000005858,A000526,2026-03-20 14:00:00,8144.67,SUCCESS,BANK,Human
PAY000005859,A004042,2025-12-06 13:00:00,5385.23,SUCCESS,CARD,Human
PAY000005860,A000439,2026-08-11 14:00:00,13244.91,FAILED,UPI,Self_Pay
PAY000005861,A000810,2026-04-04 17:00:00,12448.25,SUCCESS,CASH,AI Voice
PAY000005862,A001867,2026-06-25 15:00:00,10837.44,SUCCESS,BANK,Human
PAY000005863,A001145,2026-05-12 09:00:00,12696.56,SUCCESS,CASH,Self_Pay
PAY000005864,A000026,2026-06-08 11:00:00,10065.39,SUCCESS,BANK,AI Voice
PAY000005865,A001511,2025-12-14 11:00:00,1214.75,FAILED,BANK,AI Voice
PAY000005866,A002783,2026-08-02 20:00:00,3304.12,SUCCESS,BANK,AI Voice
PAY000005867,A000213,2025-09-03 14:00:00,3144.69,FAILED,CASH,AI Voice
PAY000005868,A001126,2026-08-17 18:00:00,11193.0,SUCCESS,BANK,Self_Pay
PAY000005869,A001608,2026-06-03 18:00:00,5257.74,SUCCESS,CASH,Field
PAY000005870,A001926,2025-11-27 16:00:00,15896.06,SUCCESS,BANK,Human
PAY000005871,A001823,2026-02-16 13:00:00,9769.62,FAILED,UPI,WhatsApp
PAY000005872,A003907,2026-02-10 14:00:00,4840.31,SUCCESS,CASH,Field
PAY000005873,A000417,2025-10-24 16:00:00,15219.53,FAILED,UPI,Field
PAY000005874,A001921,2026-04-23 17:00:00,1279.69,SUCCESS,UPI,WhatsApp
PAY000005875,A003953,2025-10-24 13:00:00,10824.15,FAILED,CASH,Self_Pay
PAY000005876,A002352,2026-01-26 20:00:00,13375.48,SUCCESS,BANK,WhatsApp
PAY000005877,A002502,2026-01-21 11:00:00,10908.0,SUCCESS,CASH,Self_Pay
PAY000005878,A002756,2026-08-08 14:00:00,9010.05,FAILED,UPI,Field
PAY000005879,A003925,2026-07-16 20:00:00,4304.91,SUCCESS,UPI,WhatsApp
PAY000005880,A003836,2026-07-09 18:00:00,4732.0,SUCCESS,BANK,AI Voice
PAY000005881,A002063,2026-05-01 17:00:00,10794.58,SUCCESS,CARD,AI Voice
PAY000005882,A001409,2026-04-22 20:00:00,7117.8,SUCCESS,UPI,Human
PAY000005883,A001531,2026-07-06 14:00:00,10181.8,SUCCESS,CARD,AI Voice
PAY000005884,A000555,2025-10-21 08:00:00,4924.61,SUCCESS,BANK,Self_Pay
PAY000005885,A002210,2025-12-18 07:00:00,13971.47,FAILED,BANK,WhatsApp
PAY000005886,A003043,2025-11-23 16:00:00,13707.18,FAILED,BANK,Human
PAY000005887,A001819,2025-10-27 15:00:00,7461.36,SUCCESS,CARD,Human
PAY000005888,A002461,2026-06-10 08:00:00,6881.47,SUCCESS,CARD,AI Voice
PAY000005889,A000497,2026-06-12 19:00:00,9302.43,SUCCESS,UPI,WhatsApp
PAY000005890,A001221,2025-11-05 21:00:00,7724.34,SUCCESS,BANK,Self_Pay
PAY000005891,A003671,2026-05-15 07:00:00,11659.68,FAILED,CASH,Self_Pay
PAY000005892,A003784,2026-03-14 21:00:00,15056.92,SUCCESS,UPI,AI Voice
PAY000005893,A001753,2026-08-23 11:00:00,8336.11,SUCCESS,BANK,WhatsApp
PAY000005894,A002992,2026-02-08 07:00:00,10346.88,SUCCESS,CARD,AI Voice
PAY000005895,A000639,2025-09-18 11:00:00,14663.84,FAILED,UPI,Self_Pay
PAY000005896,A002784,2026-08-25 09:00:00,13780.36,SUCCESS,UPI,Field
PAY000005897,A000282,2025-09-13 11:00:00,1805.1,SUCCESS,UPI,Field
PAY000005898,A001274,2026-02-23 11:00:00,14028.02,SUCCESS,BANK,Human
PAY000005899,A000287,2026-08-27 19:00:00,13892.45,SUCCESS,CASH,Field
PAY000005900,A002258,2025-11-18 20:00:00,8502.96,SUCCESS,CARD,Field
PAY000005901,A002451,2025-11-04 20:00:00,6835.13,SUCCESS,UPI,Human
PAY000005902,A002824,2025-09-19 17:00:00,4561.97,SUCCESS,BANK,AI Voice
PAY000005903,A001426,2026-01-04 20:00:00,1823.13,SUCCESS,CASH,Field
PAY000005904,A000097,2026-05-14 14:00:00,8227.66,SUCCESS,UPI,Human
PAY000005905,A000646,2026-01-04 17:00:00,5894.7,SUCCESS,CASH,Field
PAY000005906,A004075,2025-11-11 19:00:00,1575.94,SUCCESS,BANK,Field
PAY000005907,A000608,2026-01-27 18:00:00,10159.89,FAILED,CASH,WhatsApp
PAY000005908,A000646,2025-10-08 09:00:00,11017.73,SUCCESS,UPI,Human
PAY000005909,A002640,2025-11-20 09:00:00,15885.18,SUCCESS,CASH,Field
PAY000005910,A000789,2026-03-27 21:00:00,6077.29,FAILED,BANK,Self_Pay
PAY000005911,A001972,2026-07-26 20:00:00,11318.7,FAILED,BANK,WhatsApp
PAY000005912,A002957,2026-03-26 12:00:00,11786.0,SUCCESS,BANK,Field
PAY000005913,A000950,2026-03-05 11:00:00,15270.67,FAILED,CASH,Human
PAY000005914,A001923,2026-05-16 10:00:00,4225.45,SUCCESS,CARD,Human
PAY000005915,A002314,2026-08-23 18:00:00,3956.02,FAILED,BANK,AI Voice
PAY000005916,A000829,2026-04-25 07:00:00,9484.34,SUCCESS,CASH,Field
PAY000005917,A000413,2026-02-10 13:00:00,6621.6,FAILED,CARD,Self_Pay
PAY000005918,A000100,2026-05-05 19:00:00,9531.61,SUCCESS,BANK,Field
PAY000005919,A003267,2026-02-15 18:00:00,12969.11,FAILED,CARD,AI Voice
PAY000005920,A004192,2026-01-20 09:00:00,1384.56,SUCCESS,UPI,AI Voice
PAY000005921,A003206,2025-09-11 12:00:00,8481.37,SUCCESS,CASH,Human
PAY000005922,A001393,2026-03-17 10:00:00,9764.39,SUCCESS,CASH,Human
PAY000005923,A003785,2026-02-25 14:00:00,6200.96,FAILED,CARD,AI Voice
PAY000005924,A001984,2025-10-17 08:00:00,11616.4,SUCCESS,UPI,Human
PAY000005925,A000915,2025-10-02 17:00:00,8270.98,SUCCESS,BANK,Human
PAY000005926,A003659,2026-08-01 21:00:00,13873.0,SUCCESS,CASH,Human
PAY000005927,A001129,2025-12-22 12:00:00,4974.05,SUCCESS,CARD,Field
PAY000005928,A000037,2025-12-06 16:00:00,7850.41,SUCCESS,CASH,WhatsApp
PAY000005929,A003672,2026-08-24 16:00:00,13802.49,SUCCESS,UPI,AI Voice
PAY000005930,A000600,2026-06-03 12:00:00,10075.51,SUCCESS,CARD,Human
PAY000005931,A001309,2026-02-10 15:00:00,3871.74,SUCCESS,UPI,AI Voice
PAY000005932,A001898,2026-06-02 13:00:00,4670.81,SUCCESS,BANK,Human
PAY000005933,A000565,2026-02-06 13:00:00,3864.58,SUCCESS,CASH,Field
PAY000005934,A002653,2026-03-23 10:00:00,8313.35,FAILED,CARD,WhatsApp
PAY000005935,A003968,2025-12-26 08:00:00,14531.28,SUCCESS,UPI,Human
PAY000005936,A002258,2026-01-19 19:00:00,1159.53,FAILED,UPI,WhatsApp
PAY000005937,A001972,2026-02-11 12:00:00,6584.23,SUCCESS,BANK,Human
PAY000005938,A002926,2025-10-04 14:00:00,14587.3,FAILED,BANK,Self_Pay
PAY000005939,A002959,2026-03-24 14:00:00,10754.49,SUCCESS,CARD,WhatsApp
PAY000005940,A002364,2026-03-07 16:00:00,8772.09,FAILED,CARD,Self_Pay
PAY000005941,A001908,2026-01-11 09:00:00,4428.0,SUCCESS,CASH,Human
PAY000005942,A003609,2026-03-09 15:00:00,4016.2,FAILED,BANK,Self_Pay
PAY000005943,A001024,2026-05-06 14:00:00,7845.18,SUCCESS,CARD,Self_Pay
PAY000005944,A001571,2026-03-25 21:00:00,4927.82,SUCCESS,BANK,AI Voice
PAY000005945,A000159,2025-10-04 08:00:00,4278.29,SUCCESS,BANK,WhatsApp
PAY000005946,A001255,2025-10-18 16:00:00,8964.66,SUCCESS,BANK,WhatsApp
PAY000005947,A002790,2026-05-05 13:00:00,3799.04,SUCCESS,BANK,Human
PAY000005948,A003214,2026-02-15 14:00:00,3593.12,SUCCESS,CASH,Self_Pay
PAY000005949,A002698,2026-03-19 20:00:00,11684.18,SUCCESS,CASH,WhatsApp
PAY000005950,A001116,2026-02-20 16:00:00,11325.0,SUCCESS,CARD,WhatsApp
PAY000005951,A004166,2025-11-25 16:00:00,5852.78,SUCCESS,CARD,Human
PAY000005952,A001909,2026-01-15 21:00:00,14456.82,SUCCESS,BANK,Human
PAY000005953,A002680,2026-01-10 11:00:00,4281.0,SUCCESS,BANK,WhatsApp
PAY000005954,A003123,2025-11-13 14:00:00,14146.47,FAILED,CARD,Human
PAY000005955,A002263,2025-10-02 18:00:00,1250.02,SUCCESS,UPI,AI Voice
